,BusinessTravel,Department,EducationField,JobRole,MaritalStatus,AgeBin,AttritionCat,DistanceFromHomeBin,EducationCat,EnvironmentSatisfactionCat,GenderCat,JobInvolvementCat,JobSatisfactionCat,MonthlyIncomeBin,NumCompaniesWorkedBin,OverTimeCat,PercentSalaryHikeBin,RelationshipSatisfactionCat,StockOptionLevelCat,TotalWorkingYearsBin,TrainingTimesLastYearBin,WorkLifeBalanceCat,YearsWithCurrManagerBin
907,Travel_Rarely,Sales,Marketing,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Master,Medium_Sat,Male,Medium_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
908,Travel_Rarely,Sales,Technical Degree,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,Medium_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
909,Travel_Rarely,Sales,Marketing,Sales Executive,Married,"[38.0, 48.0)_Age",Yes_Attr,medium_Dist,Master,Very High_Sat,Female,High_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
910,Travel_Rarely,Sales,Other,Sales Executive,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Very High_Sat,Male,High_JobInv,Low_JobSat,high_Inc,many_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
911,Travel_Rarely,Sales,Marketing,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,High_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,many_Comp,No_OT,high_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
912,Travel_Rarely,Sales,Life Sciences,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,far_Dist,Master,Low_Sat,Female,Low_JobInv,High_JobSat,low_Inc,many_Comp,No_OT,high_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
913,Travel_Rarely,Sales,Life Sciences,Sales Executive,Married,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Bachelor,Very High_Sat,Female,Low_JobInv,High_JobSat,medium_Inc,some_Comp,No_OT,low_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Bad_WorkLifeBal,0-3 years_YWCM
914,Travel_Rarely,Sales,Marketing,Sales Executive,Single,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,Bachelor,Low_Sat,Female,High_JobInv,Low_JobSat,low_Inc,none_Comp,No_OT,high_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
915,Travel_Frequently,Sales,Life Sciences,Sales Executive,Married,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Bachelor,High_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
916,Travel_Rarely,Sales,Medical,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,far_Dist,Bachelor,Very High_Sat,Male,Very High_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
917,Travel_Frequently,Sales,Marketing,Sales Executive,Married,"[18.0, 28.0)_Age",No_Attr,near_Dist,Bachelor,Low_Sat,Male,Very High_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
918,Travel_Rarely,Sales,Technical Degree,Sales Executive,Single,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,Bachelor,Low_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,many_Comp,No_OT,low_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Bad_WorkLifeBal,0-3 years_YWCM
919,Travel_Rarely,Sales,Technical Degree,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,Medium_Sat,Female,Very High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,High_RelSat,2_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
920,Travel_Frequently,Sales,Marketing,Sales Executive,Divorced,"[38.0, 48.0)_Age",Yes_Attr,far_Dist,Bachelor,Very High_Sat,Male,Medium_JobInv,Low_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,more 20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
921,Travel_Rarely,Sales,Life Sciences,Sales Executive,Married,"[18.0, 28.0)_Age",No_Attr,far_Dist,Master,Low_Sat,Male,Medium_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Very High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,4-9 years_YWCM
922,Travel_Rarely,Sales,Life Sciences,Sales Executive,Single,"[18.0, 28.0)_Age",No_Attr,far_Dist,College,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
923,Travel_Rarely,Sales,Marketing,Sales Executive,Single,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Bachelor,Medium_Sat,Male,Medium_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
924,Travel_Rarely,Sales,Marketing,Sales Executive,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Below College,Medium_Sat,Male,Very High_JobInv,Medium_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
925,Travel_Frequently,Sales,Life Sciences,Sales Executive,Divorced,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Bachelor,Very High_Sat,Female,High_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
926,Travel_Rarely,Sales,Life Sciences,Sales Executive,Single,"[28.0, 38.0)_Age",Yes_Attr,far_Dist,Bachelor,Medium_Sat,Female,Very High_JobInv,Medium_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Very High_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
927,Travel_Rarely,Sales,Marketing,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,far_Dist,Bachelor,High_Sat,Male,Medium_JobInv,Very High_JobSat,low_Inc,many_Comp,Yes_OT,high_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
928,Travel_Rarely,Sales,Marketing,Sales Executive,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
929,Travel_Rarely,Sales,Medical,Sales Executive,Divorced,"[18.0, 28.0)_Age",No_Attr,near_Dist,Bachelor,Low_Sat,Male,Very High_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
930,Travel_Frequently,Sales,Technical Degree,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,far_Dist,College,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,many_Comp,Yes_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,0-3 years_YWCM
931,Travel_Rarely,Sales,Life Sciences,Sales Executive,Single,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Master,High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
932,Non-Travel,Sales,Medical,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
933,Travel_Frequently,Sales,Life Sciences,Sales Executive,Married,"[28.0, 38.0)_Age",Yes_Attr,far_Dist,Bachelor,Medium_Sat,Male,Low_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
934,Travel_Rarely,Sales,Life Sciences,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,Medium_Sat,Female,High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
935,Travel_Rarely,Sales,Life Sciences,Sales Executive,Single,"[48.0, 58.04)_Age",Yes_Attr,far_Dist,College,Medium_Sat,Male,Very High_JobInv,High_JobSat,high_Inc,none_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
936,Travel_Rarely,Sales,Marketing,Sales Executive,Divorced,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Below College,Very High_Sat,Female,Medium_JobInv,Medium_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Low_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
937,Travel_Rarely,Sales,Life Sciences,Sales Executive,Single,"[28.0, 38.0)_Age",No_Attr,far_Dist,Bachelor,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,many_Comp,No_OT,high_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
938,Travel_Rarely,Sales,Marketing,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,High_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
939,Travel_Frequently,Sales,Life Sciences,Sales Executive,Single,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,Bachelor,High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,4-9 years_YWCM
940,Travel_Rarely,Sales,Marketing,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,High_JobInv,Medium_JobSat,high_Inc,some_Comp,No_OT,low_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
941,Travel_Rarely,Sales,Life Sciences,Sales Executive,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,Medium_Sat,Female,High_JobInv,Very High_JobSat,medium_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,0-3 years_YWCM
942,Travel_Rarely,Sales,Life Sciences,Sales Executive,Single,"[38.0, 48.0)_Age",Yes_Attr,far_Dist,Master,Low_Sat,Male,High_JobInv,Low_JobSat,medium_Inc,many_Comp,Yes_OT,low_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
943,Travel_Rarely,Sales,Life Sciences,Sales Executive,Divorced,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Master,Very High_Sat,Female,Medium_JobInv,Very High_JobSat,medium_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
944,Travel_Rarely,Sales,Medical,Sales Executive,Married,"[48.0, 58.04)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Female,Very High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Low_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
945,Non-Travel,Sales,Life Sciences,Sales Executive,Married,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Master,Medium_Sat,Female,Low_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,4-9 years_YWCM
946,Travel_Rarely,Sales,Marketing,Sales Executive,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,High_Sat,Male,Medium_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,0-3 years_YWCM
947,Non-Travel,Sales,Marketing,Sales Executive,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,Low_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Very High_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
948,Travel_Rarely,Sales,Life Sciences,Sales Representative,Married,"[18.0, 28.0)_Age",No_Attr,near_Dist,College,High_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,no_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
949,Travel_Rarely,Sales,Life Sciences,Sales Representative,Married,"[48.0, 58.04)_Age",No_Attr,near_Dist,College,Low_Sat,Male,High_JobInv,High_JobSat,medium_Inc,none_Comp,No_OT,high_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
950,Non-Travel,Sales,Medical,Sales Representative,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Below College,Very High_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
951,Non-Travel,Sales,Life Sciences,Sales Representative,Single,"[48.0, 58.04)_Age",No_Attr,near_Dist,Master,High_Sat,Male,High_JobInv,Very High_JobSat,high_Inc,none_Comp,Yes_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
952,Travel_Rarely,Sales,Marketing,Sales Representative,Married,"[48.0, 58.04)_Age",Yes_Attr,near_Dist,College,Low_Sat,Male,Medium_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
953,Travel_Frequently,Sales,Marketing,Sales Representative,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
954,Non-Travel,Sales,Life Sciences,Sales Representative,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Very High_Sat,Male,Medium_JobInv,Very High_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
955,Travel_Rarely,Sales,Life Sciences,Sales Representative,Divorced,"[28.0, 38.0)_Age",No_Attr,far_Dist,Master,Low_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Medium_RelSat,2_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
956,Travel_Rarely,Sales,Life Sciences,Sales Representative,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,Very High_Sat,Female,High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
957,Travel_Rarely,Sales,Marketing,Sales Representative,Single,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Bachelor,Medium_Sat,Female,Low_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
958,Travel_Rarely,Sales,Marketing,Sales Representative,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,Medium_Sat,Male,High_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Bad_WorkLifeBal,0-3 years_YWCM
959,Travel_Rarely,Sales,Life Sciences,Sales Representative,Married,"[38.0, 48.0)_Age",No_Attr,medium_Dist,College,Very High_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
960,Travel_Rarely,Sales,Life Sciences,Sales Representative,Single,"[38.0, 48.0)_Age",Yes_Attr,near_Dist,Master,High_Sat,Female,Medium_JobInv,Low_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
961,Travel_Rarely,Sales,Technical Degree,Sales Representative,Single,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Below College,Low_Sat,Male,Medium_JobInv,Medium_JobSat,medium_Inc,none_Comp,Yes_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
962,Travel_Rarely,Sales,Medical,Sales Representative,Married,"[28.0, 38.0)_Age",No_Attr,far_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Very High_JobSat,medium_Inc,none_Comp,No_OT,low_PSH,High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
963,Travel_Rarely,Sales,Marketing,Sales Representative,Single,"[28.0, 38.0)_Age",Yes_Attr,far_Dist,Below College,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
964,Travel_Rarely,Sales,Marketing,Sales Representative,Single,"[28.0, 38.0)_Age",Yes_Attr,far_Dist,College,Medium_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
965,Travel_Rarely,Sales,Marketing,Sales Representative,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,Medium_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
966,Travel_Rarely,Sales,Life Sciences,Sales Representative,Married,"[38.0, 48.0)_Age",Yes_Attr,near_Dist,College,Low_Sat,Male,Medium_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
967,Non-Travel,Sales,Marketing,Sales Representative,Divorced,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Below College,High_Sat,Female,High_JobInv,Low_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
968,Non-Travel,Sales,Medical,Sales Representative,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,Medium_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
969,Travel_Rarely,Sales,Other,Sales Representative,Single,"[18.0, 28.0)_Age",Yes_Attr,far_Dist,Bachelor,Very High_Sat,Male,Medium_JobInv,Medium_JobSat,high_Inc,none_Comp,Yes_OT,low_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,0-3 years_YWCM
970,Non-Travel,Sales,Marketing,Sales Representative,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Medium_Sat,Female,Low_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Low_RelSat,2_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
971,Travel_Rarely,Sales,Technical Degree,Sales Representative,Single,"[18.0, 28.0)_Age",Yes_Attr,near_Dist,Below College,High_Sat,Female,Low_JobInv,Low_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,0-3 years_YWCM
972,Travel_Rarely,Sales,Technical Degree,Sales Representative,Single,"[48.0, 58.04)_Age",No_Attr,far_Dist,Below College,High_Sat,Male,High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
973,Travel_Frequently,Sales,Marketing,Sales Representative,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,High_Sat,Female,High_JobInv,High_JobSat,low_Inc,many_Comp,No_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
974,Travel_Rarely,Sales,Technical Degree,Sales Representative,Single,"[28.0, 38.0)_Age",Yes_Attr,far_Dist,Bachelor,High_Sat,Male,Very High_JobInv,Low_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
975,Travel_Frequently,Sales,Marketing,Sales Representative,Divorced,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,Low_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
976,Travel_Rarely,Sales,Marketing,Sales Representative,Married,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,College,High_Sat,Male,Medium_JobInv,Medium_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
977,Travel_Rarely,Sales,Marketing,Sales Representative,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,Below College,Very High_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
978,Travel_Rarely,Sales,Technical Degree,Sales Representative,Divorced,"[48.0, 58.04)_Age",No_Attr,medium_Dist,Bachelor,High_Sat,Female,High_JobInv,High_JobSat,high_Inc,none_Comp,Yes_OT,high_PSH,Very High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
979,Travel_Rarely,Sales,Life Sciences,Sales Representative,Single,"[38.0, 48.0)_Age",Yes_Attr,far_Dist,Below College,High_Sat,Male,Low_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
980,Travel_Rarely,Sales,Life Sciences,Sales Representative,Divorced,"[38.0, 48.0)_Age",No_Attr,near_Dist,Below College,High_Sat,Female,High_JobInv,Low_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
981,Non-Travel,Sales,Medical,Sales Representative,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Medium_Sat,Male,Medium_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,no_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
982,Travel_Frequently,Sales,Marketing,Sales Representative,Single,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Bachelor,Medium_Sat,Male,High_JobInv,Medium_JobSat,medium_Inc,none_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
983,Travel_Rarely,Sales,Life Sciences,Sales Representative,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,Low_Sat,Female,High_JobInv,Very High_JobSat,medium_Inc,some_Comp,No_OT,high_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
984,Travel_Frequently,Sales,Medical,Sales Representative,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
